binary,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6
1011111111111011111111111111001111111111111111101011111011000000000000000000000000000000000000000000000000,1,2,1.317380908,1.396545584,1.439002579,1.464058977
1011111111111011111111111111011010111011100111111110111111000000000000000000000000000000000000000000000000,1,2,1.623429207,1.637206671,1.65406946,1.673000254
1011111111111011111111111111101111101111111110111111110111000000000000000000000000000000000000000000000000,1,2,1.412663969,1.490846004,1.528735365,1.543500447
1011111111111011111111111111110111011111111111110110011111000000000000000000000000000000000000000000000000,1,2,0,1.464635756,1.50084989,1.529665886
1011111111111011111111111111110111111111101101111111010111000000000000000000000000000000000000000000000000,1,2,1.417040719,1.490729182,1.529862702,1.544251135
1011111111111011111111111111111010101011110111111111011101000000000000000000000000000000000000000000000000,1,2,1.569525815,1.575524144,1.587324506,1.591870414
1011111111111011111111111111111010111111101111111101111111000000000000000000000000000000000000000000000000,1,2,1.465493952,1.528489015,1.566857646,1.59452348
1011111111111011111111111111111111111011111111011111110101000000000000000000000000000000000000000000000000,1,2,1.458576669,1.526213869,1.557159684,1.572786669
1011111111111100001111111100011111111111001111111111110111000000000000000000000000000000000000000000000000,1,2,1.370977487,1.469192641,1.543694348,1.574848382
1011111111111100010110111110110100101011111111110111110111000000000000000000000000000000000000000000000000,1,2,1.423946079,1.469525689,1.553342643,1.600918538
1011111111111100010111110011111110111111111101101001111111000000000000000000000000000000000000000000000000,1,2,1.494911626,1.558858012,1.608752014,1.648324761
1011111111111100011111111011011111111111111110101110101111000000000000000000000000000000000000000000000000,1,2,1.273478896,1.337632779,1.38519954,1.431112854
1011111111111100110111011011111011111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.463574591,1.538840989,1.605022383,1.645824678
1011111111111100110111011111010111011111111111111111111101000000000000000000000000000000000000000000000000,1,2,0,1.347935716,1.41775293,1.467177804
1011111111111100110111101111011111111110101001111111111111000000000000000000000000000000000000000000000000,1,2,1.364043808,1.470193456,1.525789505,1.565182297
1011111111111100111010111011111111110111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.510125458,1.638621224,1.701979741,1.733124384
1011111111111100111111001110011111111111110010111101111011000000000000000000000000000000000000000000000000,1,2,1.296158452,1.389534486,1.461907367,1.498412846
1011111111111100111111110111101111011110111110100101111011000000000000000000000000000000000000000000000000,1,2,1.403468084,1.484679909,1.521901605,1.545062046
1011111111111101010110111111001111111101111110111111111111000000000000000000000000000000000000000000000000,1,2,1.29952293,1.440655542,1.468336467,1.514594256
1011111111111101011111011110111111111111110111111111111101000000000000000000000000000000000000000000000000,1,2,1.349740067,1.43852529,1.508651893,1.560285335
1011111111111101011111101011001111111101011111101101111111000000000000000000000000000000000000000000000000,1,2,1.343152098,1.486589939,1.506396755,1.538891319
1011111111111101011111110111110111111111111101111110111111000000000000000000000000000000000000000000000000,1,2,1.432537553,1.494098586,1.544376797,1.581952391
1011111111111101011111111001111111111111101110111101101111000000000000000000000000000000000000000000000000,1,2,1.377260955,1.471006058,1.531240458,1.569590775
1011111111111101011111111111110111111111111011111011001111000000000000000000000000000000000000000000000000,1,2,1.35570972,1.406480677,1.450779164,1.483794863
1011111111111101100111101101101111111111111011111110011111000000000000000000000000000000000000000000000000,1,2,1.344966637,1.413781442,1.458637463,1.46700376
1011111111111101100111111111011111111101110100111101101111000000000000000000000000000000000000000000000000,1,2,1.238096855,1.386937364,1.387350077,1.417466661
1011111111111101101011111111111100111100011111111010111110000000000000000000000000000000000000000000000000,1,2,1.389766224,1.536241434,1.550541852,1.57078802
1011111111111101101111011111111110011111111011101111111100000000000000000000000000000000000000000000000000,1,2,1.389531809,1.450340275,1.494851858,1.521706821
1011111111111101101111111111111111111111011101111111111111000000000000000000000000000000000000000000000000,1,2,1.412930387,1.497954562,1.553720648,1.587990398
1011111111111101110111111111111111111110110111111110111110000000000000000000000000000000000000000000000000,1,2,1.396494746,1.486921427,1.527675921,1.55170347
1011111111111101111001111111111000101111110110111111011100000000000000000000000000000000000000000000000000,1,2,1.480305535,1.504277528,1.550003152,1.564325656
1011111111111101111001111111111111011101011111111111011111000000000000000000000000000000000000000000000000,1,2,1.357821991,1.548171926,1.568463066,1.59634916
1011111111111101111011101111111110011111111110111111011101000000000000000000000000000000000000000000000000,1,2,1.379588794,1.455769415,1.491975903,1.503096803
1011111111111101111011111111111111111111011111110000111111000000000000000000000000000000000000000000000000,1,2,1.374203778,1.465926262,1.523382976,1.55762422
1011111111111101111100111110111011101111111001111111111111000000000000000000000000000000000000000000000000,1,2,1.464544364,1.518398986,1.631757669,1.690410447
1011111111111101111101111101111110111011111011011011011111000000000000000000000000000000000000000000000000,1,2,1.461293863,1.557632902,1.641550165,1.701622283
1011111111111101111101111110111111110111111010111110111001000000000000000000000000000000000000000000000000,1,2,1.309066492,1.428882673,1.527087107,1.545432356
1011111111111101111110101110101101111111000011111101101011000000000000000000000000000000000000000000000000,1,2,1.300129553,1.361427459,1.407953326,1.426195843
1011111111111101111110101111111011111110111111111111101111000000000000000000000000000000000000000000000000,1,2,1.394382356,1.466756987,1.510802883,1.542925802
1011111111111101111110111111111011111111111110111111111111000000000000000000000000000000000000000000000000,1,2,1.413432547,1.480343912,1.543690471,1.583052573
1011111111111101111110111111111100111111111011111110001111000000000000000000000000000000000000000000000000,1,2,1.393119832,1.447864277,1.495430129,1.525727353
1011111111111101111110111111111111111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.392424455,1.476029973,1.541521084,1.58189641
1011111111111101111111011011111101111110111110111111101111000000000000000000000000000000000000000000000000,1,2,1.455917584,1.538386854,1.579836016,1.606666584
1011111111111101111111011111111011111110110111110100110111000000000000000000000000000000000000000000000000,1,2,1.427287701,1.500646604,1.537089539,1.537582965
1011111111111101111111011111111101111111001011110111011100000000000000000000000000000000000000000000000000,1,2,1.307672039,1.331556272,1.350301276,1.357266552
1011111111111101111111011111111111010100110111111111101111000000000000000000000000000000000000000000000000,1,2,1.379303819,1.538644079,1.538936128,1.557233324
1011111111111101111111101101011111111101111111111111111111000000000000000000000000000000000000000000000000,1,2,1.345471639,1.509176962,1.534015964,1.572767418
1011111111111101111111101111111111101011111111001011111101000000000000000000000000000000000000000000000000,1,2,1.449742815,1.502100585,1.536473714,1.560013728
1011111111111101111111110110110111111111101011111011111011000000000000000000000000000000000000000000000000,1,2,1.391766554,1.452526092,1.506759794,1.533179251
1011111111111101111111111001000100111111111111111111111110000000000000000000000000000000000000000000000000,1,2,1.433810647,1.498817087,1.552819164,1.584644624
1011111111111101111111111011111111011111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.434830372,1.543498939,1.602495489,1.635348091
1011111111111101111111111011111111111111111111111111111111000000000000000000000000000000000000000000000000,1,2,1.445577887,1.542854312,1.602038783,1.634965802
1011111111111101111111111101011111111111111110011111011011000000000000000000000000000000000000000000000000,1,2,1.330628893,1.412009667,1.462150456,1.490595038
1011111111111101111111111111011111111110111101111110111101000000000000000000000000000000000000000000000000,1,2,1.343562143,1.441079385,1.482352272,1.504580557
1011111111111101111111111111011111111110111111111011111001000000000000000000000000000000000000000000000000,1,2,1.338732743,1.434052349,1.481102319,1.503505198
1011111111111101111111111111101101111111110111111110111110000000000000000000000000000000000000000000000000,1,2,1.418759759,1.478088354,1.522872984,1.548402006
1011111111111101111111111111101111111110111111111111100111000000000000000000000000000000000000000000000000,1,2,1.32644773922528,1.39016900801543,1.41653395394117,1.42361472506133
1011111111111101111111111111111011111111111011111111111111000000000000000000000000000000000000000000000000,1,2,1.42574669957528,1.48546934443384,1.54162832168251,1.57705043552816
1011111111111101111111111111111111101110001011101011110101000000000000000000000000000000000000000000000000,1,2,1.41309721340785,1.49208796915216,1.52695568532903,1.54296547324706
1011111111111110001110111111111111111111111111111111100111000000000000000000000000000000000000000000000000,1,2,1.35899693369746,1.43000912738154,1.49152589190962,1.51623255439009
1011111111111110010101101110111011110011011111111111110110000000000000000000000000000000000000000000000000,1,2,1.50069495597455,1.5494878537079,1.59621666000598,1.61552087717839
1011111111111110011100111111111111111110101110111111111111000000000000000000000000000000000000000000000000,1,2,1.37911836059793,1.47819754185151,1.55065397694235,1.60217237487061
1011111111111110011111101111111111110110010111000111010111000000000000000000000000000000000000000000000000,1,2,1.43256041812169,1.49418206843834,1.5277126027182,1.54469259151343
1011111111111110011111111011110111110110111100100111111111000000000000000000000000000000000000000000000000,1,2,1.48236786529417,1.54325346387154,1.59229212459635,1.63610737642833
1011111111111110011111111111011011111010111111111110101100000000000000000000000000000000000000000000000000,1,2,1.00000000013156,1.000000000137,1.00000000013978,1.00000000014271
1011111111111110011111111111011110111011111111111110111011000000000000000000000000000000000000000000000000,1,2,1.43926408612452,1.45825976537792,1.47652735667099,1.48031337698689
1011111111111110011111111111111111011111111010111111111111000000000000000000000000000000000000000000000000,1,2,1.39994724428623,1.48837525720873,1.54732182682964,1.58745670032942
1011111111111110101011110111111011111111011111101111111111000000000000000000000000000000000000000000000000,1,2,1.44100000160274,1.49825250750218,1.54937852032316,1.59281586018316
